YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201902,133572,799438,4,.64,"E","BURNS",32.1295,-89.539,327770,8932340
201902,133572,799438,5,1.52,"SSE","LINGLE",32.181,-89.5669,3210860,8934014
201902,133572,799438,6,1.25,"ENE","POLKVILLE",32.1849,-89.6795,3211094,8940770
201902,133572,799717,1,1.5,"NNW","CALEDONIA",33.7,-88.34,3342000,8820400
201902,133572,799113,2,10.15,"S","TIBBEE",33.3856,-88.6175,3323136,8837050
201902,133572,799113,3,10.85,"SE","WAVERLY STATION",33.4497,-88.3989,3326982,8823934
201902,133572,799717,2,1.71,"NW","CALEDONIA",33.6943,-88.3543,3341658,8821258
201902,133572,799717,3,1.31,"WNW","CALEDONIA",33.6888,-88.3503,3341328,8821018
201902,133572,799717,4,1.07,"NNW","CALEDONIA",33.6943,-88.337,3341658,8820220
201902,133572,799718,1,0,"N","DUNCANS CROSSING",33.75,-90,3345000,9000
201902,133621,800350,2,3.36,"WNW","LIRIM",33.0462,-112.0288,332772,1121728
201902,133621,800350,3,5.7,"NNW","LIRIM",33.0958,-112.0188,335748,1121128
201902,133621,800350,4,13.07,"WNW","LIRIM",33.118,-112.1731,337080,11210386
201902,133622,799414,1,1.88,"SW","ROCKRIDGE",37.3593,-81.8724,3721558,8152344
201902,133622,799414,2,1.72,"SW","MILE BRANCH",37.4151,-81.8252,3724906,8149512
201902,133622,799414,3,.84,"ENE","BEARTOWN",37.3863,-81.7868,3723178,8147208
201902,133622,799414,4,1.57,"WSW","BRADSHAW",37.3425,-81.827,3720550,8149620
201902,133622,799415,1,.89,"SW","POINT PLEASANT ARPT",38.9097,-82.1099,3854582,826594
201902,133622,799415,2,2.01,"SSW","POINT PLEASANT ARPT",38.8939,-82.1163,3853634,826978
201902,133622,799415,3,2.92,"NNE","HICKORY",38.8888,-82.0587,3853328,823522
201902,133622,799415,4,.85,"SE","MAGGIE",38.9227,-82.0672,3855362,824032
201902,133622,799416,1,.43,"S","STONEWOOD",39.2439,-80.3211,3914634,8019266
201902,133622,799416,2,.81,"E","MAPLE LAKE",39.2994,-80.2048,3917964,8012288
201902,133622,799416,3,1.08,"N","MC ALPIN",39.3655,-80.2271,3921930,8013626
201902,133622,799416,4,.5,"SE","CLARKSBURG",39.274,-80.3447,3916440,8020682
201902,133622,799670,1,1.69,"NW","CENTRAL STATION",39.3187,-80.8406,3919122,8050436
201902,133622,799670,2,1.96,"ENE","CAMP",39.359,-80.7652,3921540,8045912
201902,133622,799670,3,1.43,"S","MILETUS",39.2093,-80.5819,3912558,8034914
201902,133622,799670,4,1.21,"NNW","ST CLARA",39.1368,-80.686,398208,8041160
201902,133622,799673,1,1.1,"NE","OIL SPG",39.2305,-81.2645,3913830,8115870
201902,133622,799673,2,.77,"NNE","BEECH GROVE",39.3305,-80.9951,3919830,8059706
201902,133622,799673,3,.09,"NNW","TOLL GATE",39.2712,-80.9209,3916272,8055254
201902,133994,802578,1,.51,"SSE","MIRABELL PARK",38.4935,-122.8953,3829610,12253718
201902,133994,802578,2,.53,"SSE","MIRABELL PARK",38.4934,-122.8949,3829604,12253694
201902,133994,802578,3,.53,"SSE","MIRABELL PARK",38.4932,-122.8953,3829592,12253718
201902,133994,802578,4,.53,"SSE","MIRABELL PARK",38.4933,-122.8954,3829598,12253724
201902,133994,802579,1,.64,"ENE","CUNNINGHAM",38.372,-122.7684,3822320,12246104
201902,133994,802579,2,.62,"ENE","CUNNINGHAM",38.3719,-122.7688,3822314,12246128
201902,133994,802579,3,.63,"ENE","CUNNINGHAM",38.3718,-122.7687,3822308,12246122
201902,133994,802579,4,.64,"ENE","CUNNINGHAM",38.3719,-122.7685,3822314,12246110
201902,133994,802580,1,2.36,"NE","ALAMEDA NAS",37.808,-122.3053,3748480,12218318
201902,133994,802580,2,2.35,"NE","ALAMEDA NAS",37.8078,-122.3051,3748468,12218306
201902,133994,802580,3,2.34,"NE","ALAMEDA NAS",37.8078,-122.3053,3748468,12218318
201902,133994,802580,4,2.35,"NE","ALAMEDA NAS",37.8079,-122.3054,3748474,12218324
201902,133994,802581,1,.85,"WNW","MIRABELL PARK",38.5061,-122.9136,3830366,12254816
201902,133994,802581,2,.84,"WNW","MIRABELL PARK",38.5058,-122.9136,3830348,12254816
201902,133994,802581,3,.86,"WNW","MIRABELL PARK",38.5057,-122.914,3830342,12254840
201902,133994,802581,4,.87,"WNW","MIRABELL PARK",38.5061,-122.914,3830366,12254840
201902,133994,802583,1,.94,"WNW","BAILHACHE",38.6035,-122.8669,3836210,12252014
201902,133994,802583,2,.95,"WNW","BAILHACHE",38.6034,-122.8671,3836204,12252026
201902,133994,802583,3,.93,"WNW","BAILHACHE",38.6032,-122.8668,3836192,12252008
201902,133994,802583,4,.93,"WNW","BAILHACHE",38.6033,-122.8667,3836198,12252002
201902,133994,802584,1,1.32,"SE","TWO ROCK",38.2585,-122.7807,3815510,12246842
201902,133994,802584,2,1.28,"SE","TWO ROCK",38.258,-122.782,3815480,12246920
201902,133994,802584,3,1.33,"SE","TWO ROCK",38.2574,-122.7814,3815444,12246884
201902,133994,802584,4,1.35,"SE","TWO ROCK",38.258,-122.7804,3815480,12246824
201902,133994,802585,1,1.62,"SSW","PENNGROVE",38.2783,-122.6811,3816698,12240866
201902,133994,802585,2,1.63,"SSW","PENNGROVE",38.2781,-122.6813,3816686,12240878
201902,133994,802585,3,1.68,"SSW","PENNGROVE",38.2772,-122.6804,3816632,12240824
201902,133994,802585,4,1.65,"SSW","PENNGROVE",38.2775,-122.68,3816650,12240800
201902,133994,802586,1,1.09,"W","CROWN",38.271,-122.67,3816260,12240200
201902,133994,802586,2,1.09,"W","CROWN",38.2712,-122.67,3816272,12240200
201902,133994,802586,3,1.1,"W","CROWN",38.2712,-122.6701,3816272,12240206
201902,133994,802586,4,1.09,"W","CROWN",38.2711,-122.6701,3816266,12240206
201902,133994,802588,1,.39,"N","OAK KNOLL",38.3857,-122.3495,3823142,12220970
201902,133994,802588,2,.39,"N","OAK KNOLL",38.3856,-122.3493,3823136,12220958
201902,133994,802588,3,.38,"N","OAK KNOLL",38.3855,-122.3494,3823130,12220964
201902,133994,802588,4,.39,"N","OAK KNOLL",38.3856,-122.3496,3823136,12220976
201902,133994,802589,1,.04,"E","MARK WEST SPGS",38.55,-122.7192,3833000,12243152
201902,133994,802589,2,.05,"SE","MARK WEST SPGS",38.5496,-122.7192,3832976,12243152
201902,133994,802589,3,.04,"SSE","MARK WEST SPGS",38.5496,-122.7196,3832976,12243176
201902,133994,802589,4,.02,"SE","MARK WEST SPGS",38.5498,-122.7198,3832988,12243188
201902,133994,802605,1,1.29,"WSW","BLOOMFIELD",38.3135,-122.8723,3818810,12252338
201902,133994,802605,2,1.29,"WSW","BLOOMFIELD",38.3133,-122.8721,3818798,12252326
201902,133994,802605,3,1.3,"WSW","BLOOMFIELD",38.3133,-122.8725,3818798,12252350
201902,133994,802605,4,1.3,"WSW","BLOOMFIELD",38.3135,-122.8724,3818810,12252344
201902,133994,802613,1,2.7,"ENE","FT ROSS",38.5305,-123.1819,3831830,12310914
201902,133994,802613,2,2.7,"ENE","FT ROSS",38.5302,-123.1817,3831812,12310902
201902,133994,802613,3,2.69,"ENE","FT ROSS",38.5302,-123.1821,3831812,12310926
201902,133994,802613,4,2.69,"ENE","FT ROSS",38.5304,-123.1821,3831824,12310926
201902,133994,802615,1,2.93,"E","WILFRED",38.3656,-122.6662,3821936,12239972
201902,133994,802615,2,2.96,"E","WILFRED",38.3641,-122.6658,3821846,12239948
201902,133994,802615,3,2.87,"E","WILFRED",38.3645,-122.6674,3821870,12240044
201902,133994,802615,4,2.86,"E","WILFRED",38.3657,-122.6674,3821942,12240044
201902,133994,802624,1,1.74,"WSW","HILTON",38.4925,-122.9606,3829550,12257636
201902,133994,802624,2,1.76,"WSW","HILTON",38.4926,-122.9611,3829556,12257666
201902,133994,802624,3,1.77,"WSW","HILTON",38.4924,-122.9613,3829544,12257678
201902,133994,802624,4,1.76,"WSW","HILTON",38.4924,-122.961,3829544,12257660
201902,133994,802651,1,1.35,"WNW","SAUSALITO",37.8605,-122.5009,3751630,12230054
201902,133994,802651,2,1.33,"WNW","SAUSALITO",37.8602,-122.5006,3751612,12230036
201902,133994,802651,3,1.34,"WNW","SAUSALITO",37.8601,-122.501,3751606,12230060
201902,133994,802651,4,1.35,"WNW","SAUSALITO",37.8604,-122.501,3751624,12230060
201902,133994,802656,1,.5,"W","TOCALOMA",38.05,-122.7592,383000,12245552
201902,133994,802656,2,.47,"W","TOCALOMA",38.05,-122.7587,383000,12245522
201902,133994,802656,3,.48,"W","TOCALOMA",38.0497,-122.7587,382982,12245522
201902,133994,802656,4,.5,"W","TOCALOMA",38.0498,-122.7592,382988,12245552
201902,133994,802692,1,2.06,"ENE","WILFRED",38.382,-122.6852,3822920,12241112
201902,133994,802692,2,2.06,"ENE","WILFRED",38.3815,-122.685,3822890,12241100
201902,133994,802692,3,2.02,"ENE","WILFRED",38.3817,-122.6858,3822902,12241148
201902,133994,802692,4,2.05,"ENE","WILFRED",38.3821,-122.6854,3822926,12241124
201902,133994,802703,1,.67,"NW","KRUG",38.5358,-122.49,3832148,12229400
201902,133994,802703,2,.66,"NW","KRUG",38.5353,-122.4901,3832118,12229406
201902,133994,802703,3,.69,"WNW","KRUG",38.5355,-122.4907,3832130,12229442
201902,133994,802703,4,.69,"NW","KRUG",38.5357,-122.4904,3832142,12229424
201902,133994,802704,1,.34,"SE","MANZANA",38.446,-122.8665,3826760,12251990
201902,133994,802704,2,.35,"SSE","MANZANA",38.4457,-122.8665,3826742,12251990
201902,133994,802704,3,.34,"SSE","MANZANA",38.4457,-122.8668,3826742,12252008
201902,133994,802704,4,.33,"SSE","MANZANA",38.4459,-122.8668,3826754,12252008
201902,133994,802706,1,1.2,"SW","BARLOW",38.4091,-122.8874,3824546,12253244
201902,133994,802706,2,1.22,"SW","BARLOW",38.409,-122.8876,3824540,12253256
201902,133994,802706,3,1.22,"SW","BARLOW",38.4089,-122.8874,3824534,12253244
201902,133994,802706,4,1.21,"SW","BARLOW",38.409,-122.8873,3824540,12253238
201902,133994,802712,1,.42,"S","KRUG",38.524,-122.4793,3831440,12228758
201902,133994,802712,2,.44,"S","KRUG",38.5237,-122.4788,3831422,12228728
201902,133994,802712,3,.44,"S","KRUG",38.5236,-122.479,3831416,12228740
201902,133994,802712,4,.43,"S","KRUG",38.5238,-122.4793,3831428,12228758
201902,133994,802713,1,.53,"S","OCCIDENTAL",38.4123,-122.9508,3824738,12257048
201902,133994,802713,2,.55,"S","OCCIDENTAL",38.412,-122.9506,3824720,12257036
201902,133994,802713,3,.56,"S","OCCIDENTAL",38.412,-122.9507,3824720,12257042
201902,133994,802713,4,.55,"S","OCCIDENTAL",38.4121,-122.9509,3824726,12257054
201902,133994,802715,1,1.29,"NE","BAILHACHE",38.6143,-122.8348,3836858,12250088
201902,133994,802715,2,1.28,"NE","BAILHACHE",38.6141,-122.8345,3836846,12250070
201902,133994,802715,3,1.27,"NE","BAILHACHE",38.6141,-122.8349,3836846,12250094
201902,133994,802715,4,1.28,"NE","BAILHACHE",38.6142,-122.8349,3836852,12250094
201902,133994,802717,1,1.84,"WNW","FT ROSS",38.5273,-123.2628,3831638,12315768
201902,133994,802717,2,1.87,"WNW","FT ROSS",38.5276,-123.2632,3831656,12315792
201902,133994,802717,3,1.87,"WNW","FT ROSS",38.5276,-123.2633,3831656,12315798
201902,133994,802717,4,1.86,"WNW","FT ROSS",38.5273,-123.2632,3831638,12315792
201902,133994,802718,1,1.9,"NNE","MARK WEST",38.5468,-122.772,3832808,12246320
201902,133994,802718,2,1.91,"NNE","MARK WEST",38.547,-122.7722,3832820,12246332
201902,133994,802718,3,1.9,"NNE","MARK WEST",38.5468,-122.7723,3832808,12246338
201902,133994,802718,4,1.9,"NNE","MARK WEST",38.5468,-122.7722,3832808,12246332
201902,133994,802731,1,1.81,"W","BARLOW",38.4175,-122.9033,3825050,12254198
201902,133994,802731,2,1.84,"W","BARLOW",38.4178,-122.9039,3825068,12254234
201902,133994,802731,3,1.85,"W","BARLOW",38.4176,-122.9041,3825056,12254246
201902,133994,802731,4,1.84,"W","BARLOW",38.4175,-122.9038,3825050,12254228
201902,133994,802800,1,.83,"ESE","CROWN",38.2662,-122.6355,3815972,12238130
201902,133994,802800,2,.81,"ESE","CROWN",38.2658,-122.6361,3815948,12238166
201902,133994,802800,3,.77,"ESE","CROWN",38.2663,-122.6366,3815978,12238196
201902,133994,802800,4,.8,"ESE","CROWN",38.2663,-122.636,3815978,12238160
201902,133994,802803,1,.16,"ENE","NORTHWOOD",38.4805,-122.997,3828830,12259820
201902,133994,802803,2,.17,"E","NORTHWOOD",38.4803,-122.9969,3828818,12259814
201902,133994,802803,3,.16,"E","NORTHWOOD",38.4803,-122.9971,3828818,12259826
201902,133994,802803,4,.16,"E","NORTHWOOD",38.4804,-122.9971,3828824,12259826
201902,133994,802804,1,1.47,"WSW","EL VERANO",38.2946,-122.5263,3817676,12231578
201902,133994,802804,2,1.47,"WSW","EL VERANO",38.2943,-122.5261,3817658,12231566
201902,133994,802804,3,1.49,"WSW","EL VERANO",38.2943,-122.5265,3817658,12231590
201902,134170,803679,2,.95,"NE","AVALON",33.4889,-83.7875,3329334,8347250
201902,134170,803681,1,1.81,"SW","DUNLAP",33.9316,-83.2525,3355896,8315150
201902,134170,803681,2,2.79,"NNE","SANDY CROSS",33.9638,-83.0433,3357828,832598
201902,134170,803682,1,2.26,"S","REECE",33.4976,-83.6256,3329856,8337536
201902,134170,803682,2,1.4,"WSW","PARKS MILL",33.4898,-83.301,3329388,8318060
201902,134170,803683,1,2.43,"N","GATEWOOD",32.055,-84.1833,323300,8410998
201902,134170,803684,1,2.71,"SE","LAKEVIEW",32.54,-83.72,3232400,8343200
201902,134170,803685,1,1.26,"NNW","PERRY",32.4671,-83.7373,3228026,8344238
201902,134170,803685,2,1.53,"SSW","KATHLEEN",32.4814,-83.6142,3228884,8336852
201902,134170,803691,1,2.41,"SSE","HUBER",32.6708,-83.5273,3240248,8331638
201902,134170,803691,2,1.64,"E","JEFFERSONVILLE",32.676,-83.3222,3240560,8319332
201902,134170,803695,1,2.21,"NW","VEAZEY",33.52,-83.18,3331200,8310800
201902,134170,803695,2,1.92,"E","SILOAM",33.5293,-83.0467,3331758,832802
201902,134170,803696,1,2.53,"SE","LAURENS HILL",32.4989,-83.0945,3229934,835670
201902,134170,803700,1,2.35,"NNW","ELLERBEETOWN",32.8615,-84.415,3251690,8424900
201902,134170,803700,2,2.16,"ESE","BARKER SPG",32.8557,-84.2869,3251342,8417214
201902,134171,803706,1,2.45,"ENE","MILL CREEK",34.7487,-85.0134,3444922,85804
201902,134171,803706,2,2.71,"ESE","MOUNT VERNON",34.7608,-85.0085,3445648,85510
201902,134171,803706,3,3.02,"ESE","MOUNT VERNON",34.7588,-85.0034,3445528,85204
201902,134171,803706,4,1.96,"E","MILL CREEK",34.7353,-85.0161,3444118,85966
201902,134171,803706,5,1.43,"ENE","MILL CREEK",34.7357,-85.0257,3444142,851542
201902,134172,803568,1,.97,"ENE","HARRISONVILLE",33.1862,-84.965,3311172,8457900
201902,134172,803578,1,1.41,"N","BEXTON",33.2903,-84.747,3317418,8444820
201902,134172,803578,2,2.46,"S","RAYMOND",33.2951,-84.712,3317706,8442720
201902,134251,803911,1,1.51,"ESE","NEWBURGH",37.9381,-87.3967,3756286,8723802
201902,134251,803911,2,2.4,"WSW","YANKEETOWN",37.9124,-87.343,3754744,8720580
201902,134251,803911,3,1.87,"W","YANKEETOWN",37.9218,-87.3342,3755308,8720052
201902,134251,803911,4,1.48,"ESE","NEWBURGH",37.9425,-87.3945,3756550,8723670
201902,134251,803914,1,0,"N","ROCKPORT",37.88,-87.05,3752800,873000
201902,134251,803914,2,2.91,"SSW","AFRICA",37.7923,-87.0936,3747538,875616
201902,134251,803914,3,2.95,"S","AFRICA",37.7879,-87.0797,3747274,874782
201902,134251,803914,4,.98,"SSE","ROCKPORT",37.8673,-87.0418,3752038,872508
201902,134251,803916,1,5.05,"SE","EVANSVILLE",37.925,-87.4889,3755500,8729334
201902,134251,803916,2,2.78,"SW","EVANSVILLE",37.9493,-87.583,3756958,8734980
201902,134251,803916,3,.69,"WNW","VAUGHAN",37.9042,-87.6415,3754252,8738490
201902,134251,803916,4,1.68,"WSW","RAHM",37.8597,-87.6479,3751582,8738874
201902,134251,803916,5,5.54,"SE","EVANSVILLE",37.9133,-87.4934,3754798,8729604
201902,134251,803918,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201902,134251,803918,2,3.95,"SSW","HOVEY",37.8499,-87.9647,3750994,8757882
201902,134251,803918,3,3.77,"SW","HOVEY",37.8667,-87.9847,3752002,8759082
201902,134251,803918,4,.51,"WSW","MT VERNON",37.926,-87.9079,3755560,8754474
201902,134251,803923,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201902,134251,803923,2,1.15,"SE","CRAWLEYVILLE",38.2677,-87.8158,3816062,8748948
201902,134251,803923,3,1.61,"W","CRAWLEYVILLE",38.2795,-87.8597,3816770,8751582
201902,134251,803923,4,1.45,"WSW","EAST MT CARMEL",38.3953,-87.7561,3823718,8745366
201902,134251,803923,5,.87,"NW","EAST MT CARMEL",38.4105,-87.739,3824630,8744340
201902,134251,803925,1,0,"N","NEW HARMONY",38.13,-87.93,387800,8755800
201902,134251,803925,2,.86,"WSW","NEW HARMONY",38.1257,-87.9449,387542,8756694
201902,134251,803925,3,1.71,"W","SAVAH",38.0171,-88.0112,381026,88672
201902,133622,799673,4,3.16,"E","BEREA",39.1751,-80.8613,3910506,8051678
201902,133622,799673,5,1.08,"WNW","THURSDAY",39.0538,-81.0396,393228,812376
201902,133622,799677,1,2.11,"SSW","CROW SUMMIT",38.8702,-81.689,3852212,8141340
201902,133622,799677,2,1.2,"E","LE ROY",38.9012,-81.5278,3854072,8131668
201902,133622,799677,3,3.38,"E","LOCKHART",38.9655,-81.5573,3857930,8133438
201902,133622,799677,4,.94,"SW","SILVERTON",38.9106,-81.7327,3854636,8143962
201902,133622,800053,1,1.07,"W","MEADVILLE",39.42,-81.02,3925200,811200
201902,133622,800053,2,.69,"N","SHILOH",39.46,-81.02,3927600,811200
201902,133622,800053,3,0,"N","PURSLEY",39.53,-80.95,3931800,8057000
201902,133622,800053,4,2.14,"SSE","MIDDLEBOURNE",39.47,-80.89,3928200,8053400
201902,133624,799425,1,1.59,"NE","PULEHU",20.7974,-156.3139,2047844,15618834
201902,133624,799425,2,.99,"E","KEAWAKAPU",20.6983,-156.4348,2041898,15626088
201902,133626,799435,1,.57,"NE","FORT SHAFTER",21.356,-157.8638,2121360,15751828
201902,133626,799435,2,.22,"SSE","WAIMANALO BEACH",21.3271,-157.6985,2119626,15741910
201902,133640,799689,1,.47,"E","GLENDALE",38.5691,-82.7414,3834146,8244484
201902,133640,799689,2,2.63,"E","OLIVE FURNACE",38.7642,-82.5718,3845852,8234308
201902,133640,799689,3,.41,"NE","POLKADOTTE",38.5835,-82.3638,3835010,8221828
201902,133640,799689,4,2.56,"ENE","PLATFORM",38.5777,-82.3037,3834662,8218222
201902,133640,799689,5,1.26,"ENE","ROME",38.4536,-82.3272,3827216,8219632
201902,133640,799689,6,1.08,"NW","BURLINGTON",38.4095,-82.5459,3824570,8232754
201902,133640,799693,1,5.07,"WSW","SAND FORK",38.6896,-82.4655,3841376,8227930
201902,133640,799693,2,2.94,"N","THURMAN",38.9418,-82.4397,3856508,8226382
201902,133640,799693,3,2.34,"NNE","ADDISON",38.9125,-82.1378,3854750,828268
201902,133640,799693,4,1.22,"NNW","CHIPPER MILLS",38.7863,-82.2289,3847178,8213734
201902,133640,799693,5,.98,"ENE","SWAN CREEK",38.6077,-82.1846,3836462,8211076
201902,133640,799693,6,3.47,"WSW","CROWN CITY",38.5888,-82.3427,3835328,8220562
201902,133640,799693,7,3.4,"SSE","SAND FORK",38.678,-82.347,3840680,8220820
201902,133640,799793,1,.96,"N","MACKSBURG",39.6439,-81.4706,3938634,8128236
201902,133640,799793,2,1.26,"NE","MACKSBURG",39.6431,-81.4535,3938586,8127210
201902,133640,799793,3,.85,"E","MACKSBURG",39.6307,-81.4541,3937842,8127246
201902,133640,799793,4,1.12,"ENE","ELBA",39.6043,-81.3998,3936258,8123988
201902,133640,799793,5,1.71,"S","MACKSBURG",39.6053,-81.4712,3936318,8128272
201902,133640,799794,1,.83,"S","SUMNER",39.1181,-81.9222,397086,8155332
201902,133640,799794,2,.4,"NE","LONG BOTTOM",39.0846,-81.8153,395076,8148918
201902,133640,799794,3,2.99,"WNW","PORTLAND",39.0197,-81.8196,391182,8149176
201902,133640,799794,4,.79,"NNW","FIVE PTS",39.0606,-81.9756,393636,8158536
201902,133640,799797,1,.62,"NW","RELIEF",39.5867,-81.6879,3935202,8141274
201902,133640,799797,2,1.83,"SE","LUKE CHUTE",39.5151,-81.6915,3930906,8141490
201902,133640,799797,3,1.15,"W","WILLOW FARM",39.498,-81.5215,3929880,8131290
201902,133640,799797,4,3.31,"N","LOWELL",39.5779,-81.4978,3934674,8129868
201902,133641,799680,1,2.98,"S","RUSH",38.2872,-82.7857,3817232,8247142
201902,133641,799680,2,.36,"S","KILGORE",38.3448,-82.7799,3820688,8246794
201902,133641,799680,3,1.07,"NE","KILGORE",38.3625,-82.7685,3821750,8246110
201902,133641,799680,4,.74,"W","BELLEFONTE",38.4806,-82.6936,3828836,8241616
201902,133641,799680,5,1.12,"ESE","ASHLAND",38.4634,-82.611,3827804,8236660
201902,133641,799680,6,1,"NW","LOCKWOOD",38.3083,-82.5951,3818498,8235706
201902,133801,800894,1,1.4,"SW","BODEGA",38.336,-122.9887,3820160,12259322
201902,133801,800894,2,1.42,"SW","BODEGA",38.3359,-122.989,3820154,12259340
201902,133801,800894,3,1.42,"SW","BODEGA",38.3361,-122.9892,3820166,12259352
201902,133801,800894,4,1.4,"SW","BODEGA",38.3362,-122.9889,3820172,12259334
201902,133801,800902,1,.42,"SW","REDWOOD TERRACE",37.3161,-122.3059,3718966,12218354
201902,133801,800902,2,.42,"SW","REDWOOD TERRACE",37.316,-122.3056,3718960,12218336
201902,133801,800902,3,.44,"SW","REDWOOD TERRACE",37.3158,-122.306,3718948,12218360
201902,133801,800902,4,.44,"SW","REDWOOD TERRACE",37.316,-122.3061,3718960,12218366
201902,133801,800909,1,2.1,"WSW","ROBERTSVILLE",37.2145,-121.9128,3712870,12154768
201902,133801,800909,2,2.11,"WSW","ROBERTSVILLE",37.2146,-121.913,3712876,12154780
201902,133801,800909,3,2.11,"WSW","ROBERTSVILLE",37.2144,-121.9129,3712864,12154774
201902,133801,800909,4,2.1,"WSW","ROBERTSVILLE",37.2144,-121.9128,3712864,12154768
201902,133801,800910,1,1.91,"WNW","FT ROSS",38.5281,-123.2637,3831686,12315822
201902,133801,800910,2,1.91,"WNW","FT ROSS",38.5279,-123.2638,3831674,12315828
201902,133801,800910,3,1.92,"WNW","FT ROSS",38.5281,-123.264,3831686,12315840
201902,133801,800910,4,1.91,"WNW","FT ROSS",38.5281,-123.2639,3831686,12315834
201902,133801,800925,1,2,"E","SCHELLVILLE",38.2537,-122.3934,3815222,12223604
201902,133801,800925,2,1.98,"E","SCHELLVILLE",38.2536,-122.3938,3815216,12223628
201902,133801,800925,3,1.98,"E","SCHELLVILLE",38.2533,-122.3937,3815198,12223622
201902,133801,800925,4,2.01,"E","SCHELLVILLE",38.2534,-122.3932,3815204,12223592
201902,133801,800937,1,2.28,"NNE","WOODACRE",38.0479,-122.6278,382874,12237668
201902,133801,800937,2,2.26,"NNE","WOODACRE",38.0478,-122.628,382868,12237680
201902,133801,800937,3,2.26,"NNE","WOODACRE",38.0476,-122.6279,382856,12237674
201902,133801,800937,4,2.27,"NNE","WOODACRE",38.0477,-122.6277,382862,12237662
201902,133801,800990,1,6.66,"ENE","SALVADOR",38.3766,-122.2018,3822596,12212108
201902,133801,800990,2,6.64,"ENE","SALVADOR",38.377,-122.2023,3822620,12212138
201902,133801,800990,3,6.62,"ENE","SALVADOR",38.3768,-122.2026,3822608,12212156
201902,133801,800990,4,6.64,"ENE","SALVADOR",38.3765,-122.2021,3822590,12212126
201902,133801,801004,1,1.93,"W","PORTOLA VLY",37.3801,-122.2652,3722806,12215912
201902,133801,801004,2,1.92,"W","PORTOLA VLY",37.3801,-122.2649,3722806,12215894
201902,133801,801004,3,1.91,"W","PORTOLA VLY",37.3799,-122.2648,3722794,12215888
